antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'state_CON', 'proto_udp'})",frozenset({'attack_Normal'}),0.0700328656223115,0.345936979705014,0.06802131623413198,0.971277065841803,2.8076705377668105,1.0,0.04379435822066243,22.77145561427008,0.6923178583788758,0.1954924666915702,0.956085372101846,0.5839531396624745
frozenset({'service_ftp'}),frozenset({'attack_Exploits'}),0.02121720400824426,0.16892063354521653,0.009995853113568983,0.4711201866977829,2.7890031952293968,1.0,0.006411829570438255,1.5713955147308314,0.655353732481733,0.05548874763786291,0.3636229767581507,0.265147518235305
"frozenset({'proto_tcp', 'service_ftp'})",frozenset({'attack_Exploits'}),0.02121720400824426,0.16892063354521653,0.009995853113568983,0.4711201866977829,2.7890031952293968,1.0,0.006411829570438255,1.5713955147308314,0.655353732481733,0.05548874763786291,0.3636229767581507,0.265147518235305
"frozenset({'proto_tcp', 'state_FIN', 'service_ftp'})",frozenset({'attack_Exploits'}),0.021161499563648517,0.16892063354521653,0.009946338051706104,0.4700204738227552,2.782492961091935,1.0,0.006371724138647773,1.5681348531506096,0.6544593944037266,0.05521577789994503,0.3622997422760833,0.2644510987023786
"frozenset({'state_FIN', 'service_ftp'})",frozenset({'attack_Exploits'}),0.021161499563648517,0.16892063354521653,0.009946338051706104,0.4700204738227552,2.782492961091935,1.0,0.006371724138647773,1.5681348531506096,0.6544593944037266,0.05521577789994503,0.3622997422760833,0.2644510987023786
frozenset({'service_ftp-data'}),"frozenset({'attack_Normal', 'proto_tcp', 'state_FIN'})",0.02472658401777591,0.23009030309407244,0.01579530473425885,0.6387984981226532,2.7762947396417674,1.0,0.010105957523127745,2.1315240742475257,0.6560290530867036,0.06608317364959344,0.5308521202825158,0.35372339163025734
"frozenset({'service_ftp-data', 'proto_tcp'})","frozenset({'attack_Normal', 'state_FIN'})",0.02472658401777591,0.23009030309407244,0.01579530473425885,0.6387984981226532,2.7762947396417674,1.0,0.010105957523127745,2.1315240742475257,0.6560290530867036,0.06608317364959344,0.5308521202825158,0.35372339163025734
frozenset({'service_ftp-data'}),"frozenset({'attack_Normal', 'state_FIN'})",0.02472658401777591,0.23009030309407244,0.01579530473425885,0.6387984981226532,2.7762947396417674,1.0,0.010105957523127745,2.1315240742475257,0.6560290530867036,0.06608317364959344,0.5308521202825158,0.35372339163025734
"frozenset({'service_http', 'state_FIN'})",frozenset({'attack_Exploits'}),0.1157538358699487,0.16892063354521653,0.05365575891116379,0.46353331194524644,2.7440893525962786,1.0,0.03410254762072304,1.5491723623479878,0.7187821734056559,0.23225720026791694,0.3544940354575135,0.3905860902390749
"frozenset({'service_http', 'proto_tcp', 'state_FIN'})",frozenset({'attack_Exploits'}),0.1157538358699487,0.16892063354521653,0.05365575891116379,0.46353331194524644,2.7440893525962786,1.0,0.03410254762072304,1.5491723623479878,0.7187821734056559,0.23225720026791694,0.3544940354575135,0.3905860902390749
frozenset({'service_http'}),frozenset({'attack_Exploits'}),0.11587143414187304,0.16892063354521653,0.05369908459029381,0.4634367822231718,2.743517902442152,1.0,0.03412600852525578,1.5488936604678945,0.7187919256134435,0.2323700350858398,0.3543778856335967,0.3906660680865236
"frozenset({'service_http', 'proto_tcp'})",frozenset({'attack_Exploits'}),0.11587143414187304,0.16892063354521653,0.05369908459029381,0.4634367822231718,2.743517902442152,1.0,0.03412600852525578,1.5488936604678945,0.7187919256134435,0.2323700350858398,0.3543778856335967,0.3906660680865236
"frozenset({'state_CON', 'proto_udp', 'service_-'})",frozenset({'attack_Normal'}),0.02304307191443797,0.345936979705014,0.021805195367865963,0.9462798818157401,2.73541117987053,1.0,0.013833744666659856,12.175383122791182,0.6493881454098376,0.06280753048563074,0.9178670609446291,0.5046560791745272
"frozenset({'state_CON', 'proto_tcp', 'service_-'})",frozenset({'attack_Normal'}),0.006795942240680337,0.345936979705014,0.006300791622051533,0.9271402550091075,2.680084262167331,1.0,0.003949823889060851,8.977014953548682,0.631166775983184,0.018187665261202027,0.8886043963194367,0.4726769764274765
frozenset({'state_CON'}),frozenset({'attack_Normal'}),0.0811861333069253,0.345936979705014,0.07488534168487376,0.9223907905771136,2.6663549857076596,1.0,0.046800055934747384,8.427646991364757,0.6801771146434193,0.212598840274117,0.8813429180144075,0.5694309209451802
"frozenset({'service_ftp-data', 'state_FIN'})","frozenset({'attack_Normal', 'proto_tcp'})",0.024714205252310186,0.24169539571818502,0.01579530473425885,0.6391184573002755,2.644313746239017,1.0,0.009821995115941295,2.101256269880144,0.6375875177201911,0.06302635153490899,0.5240942219498813,0.3522352849881659
frozenset({'service_ftp-data'}),"frozenset({'attack_Normal', 'proto_tcp'})",0.02472658401777591,0.24169539571818502,0.01579530473425885,0.6387984981226532,2.64298993460135,1.0,0.009819003225323555,2.0993949370102913,0.637401391547772,0.06302323858444668,0.523672281774633,0.3520753053993548
"frozenset({'service_-', 'proto_unas'})",frozenset({'attack_Exploits'}),0.07479250094388086,0.16892063354521653,0.03267994082950108,0.4369414101290964,2.586666891775162,1.0,0.020045944185629515,1.4760086808112294,0.6629886767300387,0.1548568747067105,0.32249720953511607,0.31520234803684777
frozenset({'proto_unas'}),frozenset({'attack_Exploits'}),0.07479250094388086,0.16892063354521653,0.03267994082950108,0.4369414101290964,2.586666891775162,1.0,0.020045944185629515,1.4760086808112294,0.6629886767300387,0.1548568747067105,0.32249720953511607,0.31520234803684777
"frozenset({'state_INT', 'proto_unas'})",frozenset({'attack_Exploits'}),0.07479250094388086,0.16892063354521653,0.03267994082950108,0.4369414101290964,2.586666891775162,1.0,0.020045944185629515,1.4760086808112294,0.6629886767300387,0.1548568747067105,0.32249720953511607,0.31520234803684777
"frozenset({'state_INT', 'service_-', 'proto_unas'})",frozenset({'attack_Exploits'}),0.07479250094388086,0.16892063354521653,0.03267994082950108,0.4369414101290964,2.586666891775162,1.0,0.020045944185629515,1.4760086808112294,0.6629886767300387,0.1548568747067105,0.32249720953511607,0.31520234803684777
frozenset({'state_REQ'}),"frozenset({'attack_Normal', 'proto_tcp', 'service_-'})",0.012323061021124362,0.1675342118130559,0.0052981116193282045,0.42993470617780016,2.5662502095843296,1.0,0.0032335773040299428,1.4602990169869656,0.617941312000165,0.030351381058752614,0.31520874261539966,0.23077938205299053
frozenset({'proto_udp'}),"frozenset({'service_dns', 'state_INT', 'attack_Generic'})",0.3905314822952707,0.24209770559582092,0.24209770559582092,0.619918538123841,2.560613024391017,1.0,0.14755092976920092,1.9940522504386824,1.0,0.619918538123841,0.4985086274544689,0.8099592690619205
frozenset({'proto_udp'}),"frozenset({'service_dns', 'attack_Generic'})",0.3905314822952707,0.24210389497855378,0.24209770559582092,0.619918538123841,2.560547562354398,1.0,0.14754851262038776,1.994035966080318,0.9999836182068325,0.6199087134299026,0.49850453200916794,0.8099464865688231
frozenset({'proto_udp'}),"frozenset({'state_INT', 'attack_Generic'})",0.3905314822952707,0.24351507424164587,0.24267331818997692,0.6213924592294404,2.5517617796950742,1.0,0.14757301528514408,1.9980714705753642,0.9977773606864481,0.6200559834263756,0.4995174022919009,0.8089678847590879
frozenset({'proto_udp'}),frozenset({'attack_Generic'}),0.3905314822952707,0.24661595499080877,0.2427228332518398,0.6215192481417501,2.5201907482624706,1.0,0.1464115387916155,1.9905478450628091,0.9897223902182379,0.6153846153846154,0.49762574033057405,0.80286653836376
"frozenset({'state_CON', 'proto_tcp'})",frozenset({'attack_Normal'}),0.007315850390240582,0.345936979705014,0.006306981004784393,0.8620981387478849,2.4920670218113417,1.0,0.0037761578168108182,4.742960061280203,0.6031391588621872,0.01817857461421818,0.7891612016378473,0.4401648641209545
"frozenset({'state_CON', 'service_-'})",frozenset({'attack_Normal'}),0.03367643144949154,0.345936979705014,0.0286630314358749,0.8511303069288734,2.4603623112355484,1.0,0.01701310845299485,4.3935270289197765,0.6142412498066131,0.0816726041409474,0.7723924324540079,0.46699326482205494
"frozenset({'proto_tcp', 'service_-'})","frozenset({'attack_Normal', 'state_FIN'})",0.28557192991142993,0.23009030309407244,0.15593530857167615,0.5460456446823728,2.3731797356932596,1.0,0.09022797666319603,1.6960068515417805,0.8099127665734182,0.4334824501032346,0.41037974045273756,0.6118795809154971
"frozenset({'state_FIN', 'service_-'})","frozenset({'attack_Normal', 'proto_tcp'})",0.2734778760514214,0.24169539571818502,0.15593530857167615,0.5701935045830033,2.3591409463498616,1.0,0.0898369650992591,1.764293030392923,0.7929791420610447,0.43407246601540295,0.43320073095947587,0.6076831799483519
frozenset({'state_INT'}),"frozenset({'service_dns', 'proto_udp', 'attack_Generic'})",0.42530343448847846,0.24209770559582092,0.24209770559582092,0.5692352470348541,2.35126246088918,1.0,0.13913271992413775,1.7594343297291608,1.0000000000000002,0.5692352470348541,0.43163550744520524,0.784617623517427
frozenset({'state_INT'}),"frozenset({'service_dns', 'attack_Generic'})",0.42530343448847846,0.24210389497855378,0.24209770559582092,0.5692352470348541,2.3512023508968265,1.0,0.13913008755840411,1.7594199613698875,0.9999810801820374,0.5692269631526864,0.4316308658784352,0.7846048410243296
frozenset({'state_INT'}),"frozenset({'proto_udp', 'attack_Generic'})",0.42530343448847846,0.2427228332518398,0.24267331818997692,0.5705886633195082,2.3507828071843884,1.0,0.1394424635791952,1.763523926969866,0.9998490004734508,0.5705222414621015,0.4329535399509851,0.7851923324757476
frozenset({'state_INT'}),frozenset({'attack_Generic'}),0.42530343448847846,0.24661595499080877,0.24351507424164587,0.5725678527250236,2.321698337588754,1.0,0.1386284615843989,1.762581616315637,0.9905763423015149,0.5684234858992141,0.4326503858071991,0.7799970647738558
"frozenset({'service_ftp-data', 'proto_tcp'})",frozenset({'attack_Exploits'}),0.02472658401777591,0.16892063354521653,0.008881764221654175,0.3591989987484355,2.1264364880107167,1.0,0.0047049339839624425,1.2969383081979922,0.5431601601338641,0.04807048103979633,0.22895330203528938,0.20588925461384844
frozenset({'service_ftp-data'}),frozenset({'attack_Exploits'}),0.02472658401777591,0.16892063354521653,0.008881764221654175,0.3591989987484355,2.1264364880107167,1.0,0.0047049339839624425,1.2969383081979922,0.5431601601338641,0.04807048103979633,0.22895330203528938,0.20588925461384844
"frozenset({'service_ftp-data', 'state_FIN'})",frozenset({'attack_Exploits'}),0.024714205252310186,0.16892063354521653,0.008869385456188454,0.358878036563987,2.124536411165678,1.0,0.004694646247401699,1.2962890274429495,0.5427220224915692,0.04800348385367814,0.22856710283771128,0.205692132747771
"frozenset({'service_ftp-data', 'proto_tcp', 'state_FIN'})",frozenset({'attack_Exploits'}),0.024714205252310186,0.16892063354521653,0.008869385456188454,0.358878036563987,2.124536411165678,1.0,0.004694646247401699,1.2962890274429495,0.5427220224915692,0.04800348385367814,0.22856710283771128,0.205692132747771
frozenset({'state_REQ'}),"frozenset({'attack_Normal', 'service_-'})",0.012323061021124362,0.2253987509825645,0.005725179027895548,0.46459065796082377,2.061194465078299,1.0,0.002947576465452191,1.4467458600316268,0.5212680359709989,0.024677853960462078,0.3087935983600193,0.2449954415651937
frozenset({'proto_tcp'}),"frozenset({'attack_Normal', 'state_FIN'})",0.49380133319304065,0.23009030309407244,0.23009030309407244,0.46595723346118173,2.0251059136146,1.0,0.11647140467142866,1.4416629999424675,1.0,0.46595723346118173,0.30635661729550734,0.7329786167305908
frozenset({'proto_tcp'}),"frozenset({'attack_Normal', 'state_FIN', 'service_-'})",0.49380133319304065,0.15593530857167615,0.15593530857167615,0.31578551552981876,2.0251059136146,1.0,0.07893424530711429,1.2336258740297235,1.0,0.31578551552981876,0.1893814639819189,0.6578927577649094
"frozenset({'service_-', 'state_REQ'})","frozenset({'attack_Normal', 'proto_tcp'})",0.01091188175803227,0.24169539571818502,0.0052981116193282045,0.4855360181508792,2.0088757450597465,1.0,0.0026607600397905505,1.4739702506602426,0.5077496364120816,0.021423029756988763,0.321560255675401,0.2537283163737751
frozenset({'state_FIN'}),"frozenset({'attack_Normal', 'proto_tcp'})",0.4811873711834719,0.24169539571818502,0.23009030309407244,0.47817194896069154,1.978407356664073,1.0,0.11378953100129002,1.4531694928463956,0.9532206722364619,0.4669111644205529,0.3118490273001465,0.7150782920219592
frozenset({'state_FIN'}),"frozenset({'attack_Normal', 'proto_tcp', 'service_-'})",0.4811873711834719,0.1675342118130559,0.15593530857167615,0.3240635933319613,1.9343129371902241,1.0,0.07531996160605682,1.2315741243921179,0.931011588811976,0.3164359818131578,0.1880310082890206,0.6274152753123527
"frozenset({'service_ftp-data', 'state_FIN'})",frozenset({'attack_Normal'}),0.024714205252310186,0.345936979705014,0.01579530473425885,0.6391184573002755,1.847499674204423,1.0,0.007245747213464871,1.812403636389923,0.4703522986244448,0.044511886697015675,0.448246527472284,0.3423889717260699
"frozenset({'service_ftp-data', 'proto_tcp', 'state_FIN'})",frozenset({'attack_Normal'}),0.024714205252310186,0.345936979705014,0.01579530473425885,0.6391184573002755,1.847499674204423,1.0,0.007245747213464871,1.812403636389923,0.4703522986244448,0.044511886697015675,0.448246527472284,0.3423889717260699
"frozenset({'service_ftp-data', 'proto_tcp'})",frozenset({'attack_Normal'}),0.02472658401777591,0.345936979705014,0.01579530473425885,0.6387984981226532,1.8465747682348586,1.0,0.007241464940727183,1.8107981746905533,0.4700802845404722,0.04451033400191855,0.4477573403944425,0.34222899213725877
frozenset({'service_ftp-data'}),frozenset({'attack_Normal'}),0.02472658401777591,0.345936979705014,0.01579530473425885,0.6387984981226532,1.8465747682348586,1.0,0.007241464940727183,1.8107981746905533,0.4700802845404722,0.04451033400191855,0.4477573403944425,0.34222899213725877
frozenset({'state_REQ'}),"frozenset({'attack_Normal', 'proto_tcp'})",0.012323061021124362,0.24169539571818502,0.0052981116193282045,0.42993470617780016,1.7788286984130253,1.0,0.0023196845093682106,1.3302065789648403,0.44329507365078213,0.02130148065198457,0.24823706647264165,0.22592766038723555
"frozenset({'proto_tcp', 'service_-'})",frozenset({'attack_Normal'}),0.28557192991142993,0.345936979705014,0.1675342118130559,0.5866620429571512,1.695863921392293,1.0,0.06874432089096387,1.5823928317020794,0.5743475984284527,0.3610848018355723,0.36804567110913694,0.5354765879281569
"frozenset({'state_FIN', 'service_-'})",frozenset({'attack_Normal'}),0.2734778760514214,0.345936979705014,0.15593530857167615,0.5701935045830033,1.6482583188106008,1.0,0.06132919811430525,1.521761600322993,0.5413448111280275,0.33644485397219664,0.3428668460370201,0.5104778443977065
"frozenset({'proto_tcp', 'state_FIN', 'service_-'})",frozenset({'attack_Normal'}),0.2734778760514214,0.345936979705014,0.15593530857167615,0.5701935045830033,1.6482583188106008,1.0,0.06132919811430525,1.521761600322993,0.5413448111280275,0.33644485397219664,0.3428668460370201,0.5104778443977065
frozenset({'state_CON'}),"frozenset({'attack_Normal', 'service_-'})",0.0811861333069253,0.2253987509825645,0.0286630314358749,0.3530532896241519,1.5663498048907198,1.0,0.01036377839138996,1.197318475531664,0.393521492767814,0.10313342092955927,0.16480032636600359,0.24010958684464315
frozenset({'service_ftp'}),"frozenset({'attack_Normal', 'state_FIN'})",0.02121720400824426,0.23009030309407244,0.007532478785890683,0.35501750291715284,1.542948564729405,1.0,0.0026506058848249922,1.1936908371748167,0.359518227110384,0.030899304321332453,0.1622621462297867,0.19387727869462215
"frozenset({'proto_tcp', 'service_ftp'})","frozenset({'attack_Normal', 'state_FIN'})",0.02121720400824426,0.23009030309407244,0.007532478785890683,0.35501750291715284,1.542948564729405,1.0,0.0026506058848249922,1.1936908371748167,0.359518227110384,0.030899304321332453,0.1622621462297867,0.19387727869462215
frozenset({'service_ftp'}),"frozenset({'attack_Normal', 'proto_tcp', 'state_FIN'})",0.02121720400824426,0.23009030309407244,0.007532478785890683,0.35501750291715284,1.542948564729405,1.0,0.0026506058848249922,1.1936908371748167,0.359518227110384,0.030899304321332453,0.1622621462297867,0.19387727869462215
"frozenset({'service_-', 'state_REQ'})",frozenset({'attack_Normal'}),0.01091188175803227,0.345936979705014,0.005725179027895548,0.5246738513896767,1.5166746609081065,1.0,0.0019503556096236259,1.3760299579714323,0.34442109827782286,0.016305305834655386,0.2732716361246832,0.27061181297745485
frozenset({'proto_tcp'}),"frozenset({'attack_Normal', 'service_-'})",0.49380133319304065,0.2253987509825645,0.1675342118130559,0.3392745230753804,1.5052191797709857,1.0,0.05623200807781935,1.1723496006584406,0.663069556913033,0.3036878302722958,0.147012120413264,0.5412768803970142
"frozenset({'state_FIN', 'service_ftp'})","frozenset({'attack_Normal', 'proto_tcp'})",0.021161499563648517,0.24169539571818502,0.007532478785890683,0.3559520327581164,1.4727298867254952,1.0,0.002417841774864455,1.177403924631937,0.3279283144052224,0.029501599922428005,0.15067380099602984,0.19355860280671505
frozenset({'service_ftp'}),"frozenset({'attack_Normal', 'proto_tcp'})",0.02121720400824426,0.24169539571818502,0.007538668168623543,0.3553092182030338,1.4700702805994765,1.0,0.002410567649817486,1.176229947275141,0.3266919020992642,0.029520116335433833,0.14982610133621915,0.1932499996264849
"frozenset({'proto_tcp', 'state_FIN'})","frozenset({'attack_Normal', 'service_-'})",0.4811873711834719,0.2253987509825645,0.15593530857167615,0.3240635933319613,1.4377346454640687,1.0,0.047476276118337934,1.145967640411256,0.5868426153878372,0.2831836523654839,0.12737501065813014,0.5079416739211088
frozenset({'state_FIN'}),"frozenset({'attack_Normal', 'service_-'})",0.4811873711834719,0.2253987509825645,0.15593530857167615,0.3240635933319613,1.4377346454640687,1.0,0.047476276118337934,1.145967640411256,0.5868426153878372,0.2831836523654839,0.12737501065813014,0.5079416739211088
frozenset({'proto_tcp'}),frozenset({'attack_Normal'}),0.49380133319304065,0.345936979705014,0.24169539571818502,0.48945877516231734,1.4148784428299241,1.0,0.07087125393907526,1.2811169568195664,0.5792696070714751,0.40414389799635697,0.21943114196025668,0.5940638182689136
frozenset({'service_-'}),"frozenset({'attack_Normal', 'proto_tcp'})",0.4993284519734847,0.24169539571818502,0.1675342118130559,0.335519057948559,1.3881896961734914,1.0,0.04684882401997577,1.1411984246541576,0.5585245597373241,0.2921311935417723,0.12372819800986667,0.5143408349922053
"frozenset({'proto_tcp', 'state_FIN'})",frozenset({'attack_Normal'}),0.4811873711834719,0.345936979705014,0.23009030309407244,0.47817194896069154,1.3822516152174202,1.0,0.06362979723466669,1.2534071692625746,0.5330300385332559,0.38538891365422295,0.2021746607781599,0.5716469850006349
frozenset({'state_FIN'}),frozenset({'attack_Normal'}),0.4811873711834719,0.345936979705014,0.23009030309407244,0.47817194896069154,1.3822516152174202,1.0,0.06362979723466669,1.2534071692625746,0.5330300385332559,0.38538891365422295,0.2021746607781599,0.5716469850006349
"frozenset({'state_CON', 'proto_udp'})","frozenset({'attack_Normal', 'service_-'})",0.0700328656223115,0.2253987509825645,0.021805195367865963,0.31135660627485634,1.381359057748022,1.0,0.006019874928867172,1.1248220139415144,0.2968656067778692,0.07968965595240789,0.1109704578985994,0.2040485697711432
frozenset({'service_-'}),"frozenset({'attack_Normal', 'proto_tcp', 'state_FIN'})",0.4993284519734847,0.23009030309407244,0.15593530857167615,0.3122900526805082,1.3572499513498766,1.0,0.041044673713603055,1.1195267712890125,0.5257259704842719,0.2719089967190468,0.10676544264447604,0.4950017849145648
frozenset({'service_-'}),"frozenset({'attack_Normal', 'state_FIN'})",0.4993284519734847,0.23009030309407244,0.15593530857167615,0.3122900526805082,1.3572499513498766,1.0,0.041044673713603055,1.1195267712890125,0.5257259704842719,0.2719089967190468,0.10676544264447604,0.4950017849145648
"frozenset({'service_smtp', 'proto_tcp'})","frozenset({'attack_Normal', 'state_FIN'})",0.03129970848007328,0.23009030309407244,0.009773035335186022,0.31224045877002177,1.357034410278308,1.0,0.0025712759242498516,1.1194460429135353,0.2716000114757745,0.038840921949179645,0.10670102741411107,0.17735762010458048
frozenset({'service_smtp'}),"frozenset({'attack_Normal', 'proto_tcp', 'state_FIN'})",0.03129970848007328,0.23009030309407244,0.009773035335186022,0.31224045877002177,1.357034410278308,1.0,0.0025712759242498516,1.1194460429135353,0.2716000114757745,0.038840921949179645,0.10670102741411107,0.17735762010458048
frozenset({'service_smtp'}),"frozenset({'attack_Normal', 'state_FIN'})",0.03129970848007328,0.23009030309407244,0.009773035335186022,0.31224045877002177,1.357034410278308,1.0,0.0025712759242498516,1.1194460429135353,0.2716000114757745,0.038840921949179645,0.10670102741411107,0.17735762010458048
frozenset({'state_REQ'}),frozenset({'attack_Normal'}),0.012323061021124362,0.345936979705014,0.005725179027895548,0.46459065796082377,1.342992178393266,1.0,0.0014621765175271998,1.2216130144533932,0.25858052894223743,0.016240036518136172,0.1814101616726417,0.24057021626302835
frozenset({'service_-'}),frozenset({'attack_Normal'}),0.4993284519734847,0.345936979705014,0.2253987509825645,0.4514037806011776,1.3048728730478505,1.0,0.05266257442607708,1.1922485011138777,0.4666568751772489,0.36362456315526714,0.16124868341982926,0.5514819661611771
"frozenset({'service_smtp', 'state_FIN'})","frozenset({'attack_Normal', 'proto_tcp'})",0.03099642872616314,0.24169539571818502,0.009773035335186022,0.3152955271565495,1.3045160675058192,1.0,0.0022813412283655046,1.1074918221765324,0.24089922479880108,0.037171308175804524,0.09705879540065653,0.17786543323256412
frozenset({'service_smtp'}),"frozenset({'attack_Normal', 'proto_tcp'})",0.03129970848007328,0.24169539571818502,0.009773035335186022,0.31224045877002177,1.2918759078641768,1.0,0.0022080399082308787,1.1025722782786482,0.23323193701564068,0.03712848006019564,0.09302998116258239,0.17633789903930025
"frozenset({'proto_udp', 'service_-'})",frozenset({'attack_Normal'}),0.0980893375503661,0.345936979705014,0.039772973441358696,0.4054770318021202,1.1721124239099183,1.0,0.005840244267919431,1.1001476062019675,0.1628093829857661,0.09838625715773036,0.09103106313861511,0.26022438149899896
"frozenset({'proto_tcp', 'state_FIN', 'service_ftp'})",frozenset({'attack_Normal'}),0.021161499563648517,0.345936979705014,0.007532478785890683,0.3559520327581164,1.0289505130721854,1.0,0.00021193354081314262,1.0155501663889905,0.02874423360837183,0.020948807105725203,0.015312061288200498,0.18886308429575469
"frozenset({'state_FIN', 'service_ftp'})",frozenset({'attack_Normal'}),0.021161499563648517,0.345936979705014,0.007532478785890683,0.3559520327581164,1.0289505130721854,1.0,0.00021193354081314262,1.0155501663889905,0.02874423360837183,0.020948807105725203,0.015312061288200498,0.18886308429575469
"frozenset({'proto_tcp', 'service_ftp'})",frozenset({'attack_Normal'}),0.02121720400824426,0.345936979705014,0.007538668168623543,0.3553092182030338,1.0270923290884126,1.0,0.00019885269622640662,1.0145375717516794,0.02694948867030992,0.020963133799180748,0.014329259119087391,0.1885506228423027
frozenset({'service_ftp'}),frozenset({'attack_Normal'}),0.02121720400824426,0.345936979705014,0.007538668168623543,0.3553092182030338,1.0270923290884126,1.0,0.00019885269622640662,1.0145375717516794,0.02694948867030992,0.020963133799180748,0.014329259119087391,0.1885506228423027
"frozenset({'service_smtp', 'proto_tcp', 'state_FIN'})",frozenset({'attack_Normal'}),0.03099642872616314,0.345936979705014,0.009773035335186022,0.3152955271565495,0.9114247555303484,1.0,-0.0009497755999845897,0.9552486455635141,-0.09115032430353256,0.026617892483268995,-0.04684785960631905,0.1717732198153033
"frozenset({'service_smtp', 'state_FIN'})",frozenset({'attack_Normal'}),0.03099642872616314,0.345936979705014,0.009773035335186022,0.3152955271565495,0.9114247555303484,1.0,-0.0009497755999845897,0.9552486455635141,-0.09115032430353256,0.026617892483268995,-0.04684785960631905,0.1717732198153033
frozenset({'service_smtp'}),frozenset({'attack_Normal'}),0.03129970848007328,0.345936979705014,0.009773035335186022,0.31224045877002177,0.9025934695859176,1.0,-0.0010546912820579447,0.9510053748222382,-0.10023835541958458,0.026595923867273035,-0.051518767900675604,0.17024568562203943
"frozenset({'service_smtp', 'proto_tcp'})",frozenset({'attack_Normal'}),0.03129970848007328,0.345936979705014,0.009773035335186022,0.31224045877002177,0.9025934695859176,1.0,-0.0010546912820579447,0.9510053748222382,-0.10023835541958458,0.026595923867273035,-0.051518767900675604,0.17024568562203943
